1,600.0,331.0,116.0,5.0
1,451.0,276.0,115.0,5.0
1,336.0,28.0,156.0,5.0
1,229.0,58.0,38.0,5.0
1,263.0,83.0,38.0,5.0
1,151.0,359.0,43.0,5.0
1,77.0,497.0,79.0,5.0
1,37.0,605.0,38.0,5.0
1,115.0,605.0,42.0,5.0
1,230.0,630.0,41.0,5.0
1,5.0,636.0,37.0,5.0
1,38.0,663.0,41.0,5.0
1,301.0,692.0,80.0,5.0
1,266.0,663.0,152.0,5.0
1,416.0,692.0,112.0,5.0
1,560.0,692.0,83.0,5.0
1,679.0,663.0,152.0,5.0
1,786.0,581.0,114.0,5.0
1,823.0,554.0,116.0,5.0
1,823.0,443.0,77.0,5.0
1,822.0,417.0,113.0,5.0
1,939.0,443.0,77.0,5.0
1,899.0,527.0,79.0,5.0
1,753.0,497.0,74.0,5.0
1,790.0,385.0,110.0,5.0
1,709.0,417.0,78.0,5.0
1,561.0,384.0,192.0,5.0
1,420.0,384.0,108.0,5.0
1,449.0,417.0,83.0,5.0
1,415.0,497.0,39.0,5.0
1,337.0,468.0,44.0,5.0
1,301.0,497.0,80.0,5.0
1,110.0,468.0,83.0,5.0
1,189.0,552.0,41.0,5.0
1,266.0,438.0,40.0,5.0
1,110.0,331.0,84.0,5.0
1,40.0,331.0,40.0,5.0
1,110.0,276.0,46.0,5.0
1,605.0,84.0,40.0,5.0
1,600.0,28.0,45.0,5.0
1,638.0,54.0,40.0,5.0
1,933.0,84.0,115.0,5.0
1,974.0,28.0,38.0,5.0
1,999.0,55.0,127.0,5.0
1,1155.0,82.0,80.0,5.0
1,1155.0,109.0,120.0,5.0
1,1043.0,137.0,152.0,5.0
1,1122.0,163.0,76.0,5.0
1,974.0,221.0,153.0,5.0
1,1011.0,250.0,115.0,5.0
1,973.0,304.0,75.0,5.0
1,1083.0,333.0,116.0,5.0
1,1048.0,360.0,117.0,5.0
1,1048.0,417.0,117.0,5.0
1,1160.0,497.0,78.0,5.0
1,1011.0,526.0,116.0,5.0
1,1048.0,443.0,79.0,5.0
1,1005.0,554.0,85.0,5.0
1,1085.0,692.0,82.0,5.0
1,1118.0,554.0,49.0,5.0
1,1160.0,580.0,44.0,5.0
1,1199.0,605.0,35.0,5.0
1,1049.0,581.0,37.0,5.0
1,973.0,581.0,42.0,5.0
1,935.0,663.0,43.0,5.0
1,895.0,692.0,82.0,5.0
1,899.0,630.0,40.0,5.0
1,787.0,605.0,77.0,5.0
1,790.0,527.0,37.0,5.0
1,674.0,526.0,76.0,5.0
1,644.0,552.0,70.0,5.0
1,643.0,581.0,70.0,5.0
1,644.0,497.0,70.0,5.0
1,600.0,443.0,74.0,5.0
1,600.0,417.0,45.0,5.0
1,709.0,443.0,45.0,5.0
1,601.0,468.0,43.0,5.0
1,558.0,526.0,83.0,5.0
1,527.0,552.0,80.0,5.0
1,487.0,443.0,74.0,5.0
1,640.0,275.0,76.0,5.0
1,561.0,361.0,46.0,5.0
1,863.0,303.0,37.0,5.0
1,895.0,250.0,79.0,5.0
1,973.0,190.0,71.0,5.0
1,895.0,137.0,117.0,5.0
1,933.0,163.0,154.0,5.0
1,1194.0,55.0,81.0,5.0
1,1155.0,190.0,43.0,5.0
1,1230.0,137.0,45.0,5.0
1,1193.0,249.0,42.0,5.0
1,1194.0,276.0,81.0,5.0
1,1194.0,361.0,45.0,5.0
1,1234.0,385.0,41.0,5.0
1,1234.0,443.0,41.0,5.0
1,1198.0,417.0,41.0,5.0
1,1198.0,467.0,41.0,5.0
1,1160.0,527.0,44.0,5.0
1,1233.0,554.0,42.0,5.0
1,1011.0,605.0,42.0,5.0
1,1048.0,497.0,42.0,5.0
1,939.0,496.0,39.0,5.0
1,520.0,630.0,87.0,5.0
1,564.0,663.0,43.0,5.0
1,640.0,303.0,39.0,5.0
1,1010.0,333.0,39.0,5.0
1,973.0,417.0,42.0,5.0
1,1086.0,385.0,79.0,5.0
1,1231.0,5.0,5.0,23.0
1,1194.0,28.0,5.0,27.0
1,1155.0,5.0,5.0,77.0
1,1121.0,5.0,5.0,54.0
1,1122.0,83.0,5.0,54.0
1,1082.0,29.0,5.0,84.0
1,1043.0,5.0,5.0,50.0
1,1043.0,89.0,5.0,48.0
1,1007.0,5.0,5.0,23.0
1,933.0,5.0,5.0,27.0
1,973.0,60.0,5.0,54.0
1,1007.0,110.0,5.0,27.0
1,827.0,115.0,5.0,74.0
1,863.0,115.0,5.0,52.0
1,895.0,142.0,5.0,47.0
1,933.0,168.0,5.0,52.0
1,785.0,142.0,5.0,194.0
1,974.0,226.0,5.0,53.0
1,1011.0,252.0,5.0,53.0
1,1083.0,277.0,5.0,56.0
1,1010.0,338.0,5.0,50.0
1,934.0,365.0,5.0,162.0
1,1011.0,448.0,5.0,78.0
1,1048.0,448.0,5.0,49.0
1,1085.0,469.0,5.0,28.0
1,973.0,468.0,5.0,28.0
1,823.0,448.0,5.0,28.0
1,895.0,448.0,5.0,53.0
1,859.0,469.0,5.0,85.0
1,973.0,532.0,5.0,26.0
1,934.0,559.0,5.0,71.0
1,895.0,586.0,5.0,106.0
1,1011.0,631.0,5.0,84.0
1,973.0,586.0,5.0,77.0
1,1048.0,610.0,5.0,86.0
1,1085.0,559.0,5.0,133.0
1,859.0,663.0,5.0,52.0
1,859.0,610.0,5.0,24.0
1,826.0,668.0,5.0,28.0
1,787.0,610.0,5.0,20.0
1,786.0,527.0,5.0,54.0
1,786.0,693.0,5.0,22.0
1,1118.0,559.0,5.0,50.0
1,1123.0,632.0,5.0,60.0
1,1160.0,585.0,5.0,82.0
1,1199.0,532.0,5.0,48.0
1,1233.0,559.0,5.0,138.0
1,1199.0,607.0,5.0,108.0
1,1160.0,422.0,5.0,80.0
1,1122.0,448.0,5.0,78.0
1,1194.0,366.0,5.0,106.0
1,1233.0,502.0,5.0,29.0
1,1234.0,305.0,5.0,56.0
1,1160.0,365.0,5.0,20.0
1,1194.0,281.0,5.0,28.0
1,1193.0,195.0,5.0,54.0
1,1230.0,142.0,5.0,83.0
1,1155.0,195.0,5.0,114.0
1,1122.0,168.0,5.0,53.0
1,1121.0,255.0,5.0,53.0
1,1193.0,114.0,5.0,49.0
1,933.0,89.0,5.0,21.0
1,1082.0,168.0,5.0,27.0
1,1044.0,190.0,5.0,31.0
1,826.0,33.0,5.0,51.0
1,786.0,32.0,5.0,82.0
1,711.0,29.0,5.0,81.0
1,752.0,5.0,5.0,54.0
1,673.0,5.0,5.0,49.0
1,600.0,30.0,5.0,190.0
1,560.0,5.0,5.0,84.0
1,525.0,28.0,5.0,82.0
1,487.0,33.0,5.0,53.0
1,451.0,56.0,5.0,134.0
1,415.0,5.0,5.0,80.0
1,376.0,63.0,5.0,46.0
1,337.0,63.0,5.0,22.0
1,337.0,141.0,5.0,25.0
1,300.0,5.0,5.0,165.0
1,225.0,5.0,5.0,82.0
1,262.0,30.0,5.0,28.0
1,190.0,30.0,5.0,80.0
1,151.0,5.0,5.0,60.0
1,152.0,88.0,5.0,49.0
1,114.0,33.0,5.0,24.0
1,39.0,61.0,5.0,24.0
1,110.0,113.0,5.0,24.0
1,39.0,142.0,5.0,28.0
1,189.0,142.0,5.0,29.0
1,189.0,190.0,5.0,60.0
1,225.0,137.0,5.0,54.0
1,261.0,115.0,5.0,54.0
1,152.0,171.0,5.0,84.0
1,110.0,196.0,5.0,80.0
1,76.0,222.0,5.0,53.0
1,40.0,196.0,5.0,58.0
1,40.0,308.0,5.0,23.0
1,110.0,336.0,5.0,22.0
1,189.0,308.0,5.0,23.0
1,189.0,364.0,5.0,27.0
1,151.0,364.0,5.0,53.0
1,110.0,390.0,5.0,78.0
1,415.0,171.0,5.0,132.0
1,486.0,191.0,5.0,58.0
1,486.0,141.0,5.0,27.0
1,561.0,141.0,5.0,53.0
1,524.0,167.0,5.0,53.0
1,640.0,168.0,5.0,82.0
1,674.0,141.0,5.0,84.0
1,711.0,190.0,5.0,60.0
1,752.0,168.0,5.0,56.0
1,711.0,142.0,5.0,21.0
1,752.0,110.0,5.0,27.0
1,640.0,280.0,5.0,23.0
1,711.0,280.0,5.0,51.0
1,600.0,255.0,5.0,76.0
1,749.0,276.0,5.0,84.0
1,826.0,281.0,5.0,79.0
1,561.0,281.0,5.0,80.0
1,451.0,281.0,5.0,84.0
1,487.0,304.0,5.0,80.0
1,523.0,304.0,5.0,80.0
1,415.0,336.0,5.0,84.0
1,449.0,422.0,5.0,75.0
1,561.0,389.0,5.0,112.0
1,524.0,448.0,5.0,157.0
1,487.0,448.0,5.0,136.0
1,449.0,531.0,5.0,136.0
1,376.0,360.0,5.0,108.0
1,337.0,422.0,5.0,46.0
1,337.0,336.0,5.0,52.0
1,415.0,450.0,5.0,47.0
1,301.0,443.0,5.0,54.0
1,266.0,469.0,5.0,116.0
1,225.0,304.0,5.0,248.0
1,188.0,473.0,5.0,54.0
1,39.0,443.0,5.0,84.0
1,77.0,422.0,5.0,75.0
1,188.0,422.0,5.0,27.0
1,151.0,446.0,5.0,22.0
1,152.0,557.0,5.0,24.0
1,115.0,582.0,5.0,23.0
1,38.0,668.0,5.0,23.0
1,152.0,693.0,5.0,22.0
1,152.0,610.0,5.0,60.0
1,114.0,638.0,5.0,53.0
1,74.0,582.0,5.0,81.0
1,189.0,610.0,5.0,85.0
1,226.0,630.0,5.0,85.0
1,263.0,693.0,5.0,22.0
1,301.0,668.0,5.0,24.0
1,300.0,610.0,5.0,29.0
1,338.0,632.0,5.0,31.0
1,374.0,531.0,5.0,110.0
1,413.0,553.0,5.0,110.0
1,338.0,552.0,5.0,53.0
1,300.0,531.0,5.0,55.0
1,416.0,695.0,5.0,20.0
1,523.0,663.0,5.0,29.0
1,486.0,632.0,5.0,60.0
1,560.0,580.0,5.0,112.0
1,602.0,557.0,5.0,52.0
1,638.0,581.0,5.0,111.0
1,749.0,469.0,5.0,161.0
1,709.0,693.0,5.0,22.0
1,749.0,668.0,5.0,22.0
1,674.0,635.0,5.0,60.0
1,674.0,586.0,5.0,22.0
1,708.0,608.0,5.0,22.0
1,639.0,473.0,5.0,84.0
1,709.0,448.0,5.0,49.0
1,786.0,385.0,5.0,112.0
1,674.0,418.0,5.0,60.0
1,601.0,473.0,5.0,28.0
1,600.0,389.0,5.0,28.0
1,709.0,389.0,5.0,28.0
1,863.0,307.0,5.0,27.0
1,973.0,309.0,5.0,24.0
1,973.0,385.0,5.0,32.0
1,1048.0,365.0,5.0,52.0
1,262.0,281.0,5.0,108.0
1,301.0,305.0,5.0,112.0
1,376.0,195.0,5.0,84.0
1,337.0,225.0,5.0,78.0
2,1275,0,5,100,0,0,0.3
3,-100.0,0.0,10.0,0.0,107.0,30.0
3,-97.0,30.0,-97.0,30.0,214.0,30.0
3,-65.0,0.0,10.0,0.0,107.0,60.0
3,-97.0,25.0,-97.0,60.0,139.0,60.0
3,-65.0,0.0,48.0,85.0,107.0,85.0
3,-97.0,54.0,-97.0,54.0,252.0,85.0
3,-65.0,0.0,-29.0,139.0,220.0,139.0
3,-97.0,31.0,-97.0,61.0,288.0,139.0
3,-97.0,61.0,-97.0,61.0,288.0,192.0
3,-65.0,0.0,47.0,253.0,107.0,253.0
3,-59.0,0.0,47.0,223.0,107.0,293.0
3,-97.0,83.0,-97.0,83.0,437.0,223.0
3,-59.0,0.0,19.0,306.0,399.0,306.0
3,-97.0,83.0,-97.0,-54.0,515.0,0.0
3,-32.0,0.0,169.0,47.0,371.0,169.0
3,-97.0,31.0,-97.0,138.0,436.0,3.0
3,-97.0,57.0,-97.0,57.0,325.0,136.0
3,-65.0,0.0,9.0,0.0,293.0,193.0
3,-97.0,57.0,-97.0,110.0,361.0,110.0
3,-63.0,0.0,9.0,0.0,255.0,112.0
3,-97.0,57.0,-97.0,55.0,289.0,55.0
3,-97.0,-23.0,-97.0,30.0,250.0,30.0
3,-97.0,-23.0,-97.0,55.0,324.0,30.0
3,-97.0,-23.0,-97.0,138.0,399.0,30.0
3,-65.0,0.0,-27.0,60.0,292.0,60.0
3,-97.0,3.0,-97.0,31.0,362.0,29.0
3,-63.0,0.0,-27.0,85.0,329.0,85.0
3,-63.0,0.0,-23.0,112.0,402.0,112.0
3,-97.0,-21.0,-97.0,81.0,476.0,81.0
3,-63.0,0.0,-23.0,60.0,402.0,60.0
3,-97.0,3.0,-97.0,57.0,436.0,57.0
3,-63.0,0.0,16.0,0.0,402.0,31.0
3,-63.0,0.0,9.0,0.0,481.0,31.0
3,-97.0,1.0,-97.0,6.0,515.0,6.0
3,-97.0,1.0,-97.0,57.0,551.0,57.0
3,-59.0,0.0,-23.0,193.0,477.0,193.0
3,-59.0,0.0,12.0,252.0,477.0,252.0
3,-97.0,-28.0,-97.0,221.0,586.0,221.0
3,-59.0,0.0,55.0,223.0,512.0,223.0
3,-59.0,0.0,-97.0,192.0,548.0,223.0
3,-97.0,-22.5,-97.0,192.0,624.0,192.0
3,-97.0,-162.0,-97.0,192.0,700.0,192.0
3,-59.0,0.0,-18.5,30.0,662.0,30.0
3,-59.0,0.0,-18.5,86.0,662.0,86.0
3,-73.0,0.0,2.0,112.0,564.0,112.0
3,-97.0,-51.0,-97.0,81.0,625.0,81.0
3,-97.0,-51.0,-97.0,2.0,587.0,82.0
3,-97.0,-58.0,-97.0,28.75,660.0,58.0
3,-97.0,-58.0,-97.0,-1.0,773.0,58.0
3,-54.0,0.0,-18.0,57.0,694.0,57.0
3,-54.0,0.0,19.0,112.0,695.0,112.0
3,-97.0,-82.0,-97.0,-1.0,811.0,113.0
3,-48.0,0.0,-11.0,0.0,725.0,86.0
3,-48.0,0.0,27.0,0.0,762.0,86.0
3,-97.0,-83.0,-97.0,-1.0,886.0,113.0
3,-54.0,0.0,60.0,0.0,843.0,30.0
3,-97.0,-82.0,-97.0,-25.0,926.0,112.0
3,-54.0,0.0,22.0,0.0,883.0,87.0
3,-54.0,0.0,61.0,0.0,915.0,58.0
3,-97.0,-82.0,-97.0,-28.25,1073.0,140.0
3,-97.0,-86.0,-97.0,-59.0,1032.0,89.0
3,-97.0,-86.0,-97.0,-59.0,1107.0,89.0
3,27.25,0.0,61.0,0.0,949.0,30.0
3,-97.0,-86.0,-97.0,-32.0,1143.0,89.0
3,19.0,0.0,142.0,0.0,983.0,57.0
3,-97.0,-86.0,-97.0,-32.0,1222.0,89.0
3,-97.0,-58.0,-97.0,-32.0,1182.0,143.0
3,-97.0,-58.0,-97.0,-32.0,1182.0,89.0
3,-97.0,-85.0,-97.0,-32.0,1222.0,171.0
3,-97.0,-82.0,-97.0,-32.0,1143.0,171.0
3,31.0,0.0,142.0,0.0,904.0,86.0
3,-97.0,-82.0,-97.0,-56.0,1032.0,168.0
3,36.0,0.0,142.0,0.0,793.0,112.0
3,-97.0,-82.0,-97.0,-2.0,926.0,194.0
3,-97.0,-82.0,-97.0,-29.0,963.0,194.0
3,36.0,0.0,147.0,0.0,752.0,192.0
3,-97.0,-82.0,-97.0,-29.0,996.0,221.0
3,-54.0,0.0,56.75,0.0,953.0,139.0
3,-97.0,0.0,-97.0,28.0,139.0,139.0
3,-68.0,0.0,-29.0,0.0,71.0,139.0
3,-68.0,0.0,42.0,0.0,71.0,112.0
3,-97.0,0.0,27.0,0.0,210.0,112.0
3,-62.0,0.0,-29.0,0.0,142.0,139.0
3,-62.0,0.0,10.0,0.0,145.0,168.0
3,-97.0,0.0,87.0,0.0,252.0,168.0
3,-62.0,0.0,8.0,0.0,104.0,194.0
3,-97.0,0.0,57.0,0.0,139.0,194.0
3,-97.0,0.0,85.0,0.0,210.0,194.0
3,-97.0,0.0,54.0,0.0,176.0,224.0
3,-92.0,0.0,-16.0,0.0,95.0,278.0
3,-164.0,0.0,-16.0,0.0,356.0,278.0
3,-61.0,0.0,-20.0,0.0,174.0,279.0
3,-112.0,0.0,38.0,0.0,154.0,306.0
3,-97.0,0.0,28.0,0.0,289.0,306.0
3,-97.0,0.0,28.0,0.0,139.0,306.0
3,-62.0,0.0,-26.0,0.0,104.0,334.0
3,-105.0,0.0,-26.0,0.0,218.0,334.0
3,-97.0,0.0,27.0,0.0,210.0,334.0
3,-134.0,-0.5,-26.0,0.0,139.0,361.0
3,-134.0,-0.5,-59.0,-0.5,287.0,420.0
3,-134.0,0.0,-23.5,0.0,362.0,420.0
3,-97.0,-32.0,-97.0,27.0,250.0,393.0
3,-62.0,0.0,-23.0,0.0,215.0,361.0
3,-97.0,0.0,-97.0,27.0,289.0,361.0
3,-97.0,0.0,-97.0,27.0,288.0,420.0
3,-97.0,6.0,-97.0,27.0,251.0,443.0
3,-97.0,-26.0,-97.0,58.0,210.0,413.0
3,-62.0,0.0,16.0,0.0,175.0,471.0
3,-55.0,0.0,16.0,0.0,97.0,387.0
3,-97.0,6.0,-97.0,65.0,288.0,465.0
3,-133.0,0.0,16.0,0.0,175.0,530.0
3,-97.0,-58.0,-97.0,27.0,139.0,503.0
3,-97.0,-58.0,-97.0,21.0,176.0,478.0
3,-100.0,0.0,-23.0,0.0,102.0,420.0
3,-100.0,0.0,-23.0,0.0,179.0,499.0
3,-176.0,0.0,-23.0,0.0,178.0,554.0
3,-175.0,0.0,-61.0,0.0,330.0,584.0
3,-97.0,6.0,-97.0,36.0,252.0,548.0
3,-97.0,-85.0,-97.0,27.0,366.0,557.0
3,-97.0,-4.0,-97.0,245.0,325.0,310.0
3,-59.0,0.0,-23.0,0.0,251.0,555.0
3,-59.0,0.0,123.0,0.0,328.0,529.0
3,-97.0,-85.0,-97.0,53.0,548.0,614.0
3,-97.0,-85.0,-97.0,77.0,624.0,530.0
3,-99.0,0.0,-23.0,0.0,550.0,607.0
3,-59.0,0.0,-23.0,0.0,474.0,608.0
3,-97.0,-85.0,-97.0,25.0,512.0,640.0
3,-168.5,0.0,-23.0,0.0,438.0,665.0
3,-97.0,-6.0,-97.0,27.0,438.0,638.0
3,-97.0,-24.5,-97.0,27.0,438.0,580.0
3,-97.0,-58.0,-97.0,27.0,326.0,691.0
3,-59.0,0.0,-17.0,0.0,288.0,633.0
3,-59.0,0.0,126.0,0.0,251.0,607.0
3,-97.0,-58.0,-97.0,27.0,289.0,665.0
3,-97.0,-6.0,-97.0,24.0,401.0,671.0
3,-59.0,0.0,15.0,0.0,363.0,695.0
3,-97.0,-6.0,-97.0,25.0,400.0,613.0
3,-97.0,-6.0,-97.0,19.0,363.0,701.0
3,-97.0,-6.0,-97.0,19.0,516.0,701.0
3,-97.0,-43.0,-97.0,19.0,586.0,676.0
3,-168.0,0.0,54.0,0.0,587.0,695.0
3,-97.0,-43.0,-97.0,19.0,660.0,676.0
3,-97.0,-43.0,-97.0,8.0,660.0,625.0
3,-99.0,0.0,-18.0,0.0,622.0,632.0
3,-59.0,0.0,-22.0,0.0,177.0,607.0
3,-59.0,0.0,-22.0,0.0,98.0,607.0
3,-97.0,6.0,-97.0,66.0,252.0,601.0
3,-97.0,12.0,-97.0,66.0,214.0,628.0
3,-97.0,12.0,-97.0,95.0,174.0,571.0
3,-97.0,6.0,-97.0,27.0,215.0,580.0
3,-59.0,0.0,-22.0,0.0,99.0,666.0
3,-97.0,6.0,-97.0,34.0,137.0,660.0
3,-59.0,0.0,18.0,0.0,99.0,694.0
3,-97.0,6.0,-97.0,31.0,252.0,689.0
3,-59.0,0.0,-20.0,0.0,61.0,638.0
3,-97.0,-10.0,-97.0,19.0,623.0,676.0
3,-97.0,-10.0,-97.0,19.0,809.0,704.0
3,-97.0,-10.0,-97.0,19.0,886.0,705.0
3,-97.0,-10.0,-97.0,13.0,849.0,676.0
3,-97.0,-10.0,-97.0,20.0,926.0,676.0
3,-97.5,-41.0,-97.0,19.0,774.0,674.0
3,-97.0,-92.0,-29.5,0.0,740.0,584.0
3,-97.0,-10.0,-97.0,13.0,774.0,594.0
3,-97.0,-10.0,-97.0,13.0,808.0,620.0
3,-97.0,-15.0,-97.0,8.0,887.0,623.0
3,-99.0,0.0,87.5,0.0,740.0,633.0
3,-97.0,-145.0,-97.0,19.0,849.0,614.0
3,-97.0,-145.0,-97.0,-32.5,660.0,531.0
3,-97.0,-145.0,-97.0,-60.5,739.0,616.0
3,-99.0,0.0,-29.5,0.0,741.0,555.0
3,-104.0,0.0,-29.5,0.0,781.0,528.0
3,-104.0,0.0,7.0,0.0,929.0,556.0
3,-102.0,0.0,7.0,0.0,891.0,583.0
3,-102.0,0.0,-23.5,0.0,628.0,554.0
3,-97.0,-43.0,-97.0,8.0,702.0,597.0
3,-97.0,-48.0,-97.0,8.0,959.0,713.0
3,-99.0,0.0,52.0,0.0,776.0,665.0
3,-31.0,0.0,52.0,0.0,590.0,529.0
3,-22.0,0.0,52.0,0.0,511.0,445.0
3,-97.0,-145.0,-97.0,-6.0,586.0,590.0
3,-97.0,-118.0,-97.0,-6.0,885.0,505.0
3,-104.0,0.0,-29.5,0.0,856.0,500.0
3,-97.0,-45.5,-97.0,8.0,886.0,576.0
3,-99.0,0.0,-60.5,0.0,888.0,529.0
3,-99.0,0.0,-28.0,0.0,889.0,607.0
3,-97.0,-43.0,-97.0,-17.0,958.0,650.0
3,-97.0,-43.0,-97.0,67.0,995.0,626.0
3,-99.0,0.0,-23.0,0.0,997.0,695.0
3,-99.0,0.0,-60.5,0.0,1036.0,665.0
3,-97.0,-74.0,-97.0,8.0,1073.0,657.0
3,-99.0,0.0,-60.5,0.0,1075.0,583.0
3,-97.0,-67.0,-97.0,8.0,1034.0,624.0
3,-99.0,0.0,-60.5,0.0,997.0,632.0
3,-99.0,0.0,-60.5,0.0,1111.0,607.0
3,-97.0,-74.0,-97.0,14.0,1148.0,682.0
3,-99.0,0.0,-19.0,0.0,1106.0,557.0
3,-97.0,-74.0,-97.0,64.5,1184.0,631.0
3,-99.0,0.0,-19.0,0.0,1186.0,695.0
3,-97.0,-67.0,-97.0,23.0,1111.0,699.0
3,-97.0,-38.0,-97.0,23.0,1223.0,672.0
3,-97.0,-38.0,-97.0,13.5,1218.0,594.0
3,-99.0,0.0,-60.5,0.0,1148.0,583.0
3,-93.0,0.5,-53.0,0.5,1220.0,556.0
3,-93.0,0.5,-53.0,0.5,1255.0,582.0
3,-97.0,-38.0,-97.5,47.0,1260.0,620.0
3,-97.0,-38.0,-97.0,74.5,1299.0,645.0
3,-93.0,0.5,-59.5,0.5,1295.0,607.0
3,-97.5,-91.5,-97.5,47.0,1333.0,648.0
3,-93.0,0.5,-48.0,0.5,1328.0,556.0
3,-97.0,-37.0,-97.0,16.0,1299.0,567.0
3,-93.0,0.5,-53.0,0.5,1255.0,529.0
3,-90.5,0.5,-17.0,0.5,1253.0,499.0
3,-97.0,-38.0,-97.0,-8.0,1333.0,537.0
3,-97.0,-64.0,-97.0,16.0,1259.0,483.0
3,-163.5,0.0,-53.0,0.0,1215.0,419.0
3,-97.0,-49.0,-97.0,8.0,1148.0,411.0
3,-163.5,0.0,-53.0,0.0,1215.0,362.0
3,-97.0,-38.0,-97.0,-13.0,1260.0,400.0
3,-91.0,0.5,-17.0,0.5,1180.0,386.0
3,-91.0,0.5,19.5,0.5,1176.0,335.0
3,-97.0,-69.0,-97.0,-13.0,1182.0,349.0
3,-97.0,-69.0,-97.0,36.5,1294.0,432.0
3,-93.0,0.5,-53.0,0.5,1290.0,469.0
3,-93.0,0.5,-53.0,0.5,1290.0,419.0
3,-93.0,0.5,-49.0,0.5,1329.0,445.0
3,-93.0,0.5,-49.0,0.5,1329.0,387.0
3,-93.0,0.5,-53.0,0.5,1289.0,363.0
3,-97.0,-69.0,-97.0,-13.0,1334.0,376.0
3,-97.0,-85.0,-97.0,-2.0,1222.0,530.0
3,-152.0,0.0,-42.0,0.0,1167.0,528.0
3,-97.0,-86.0,-97.0,-2.0,1111.0,531.0
3,-91.0,0.5,-17.0,0.5,1142.0,445.0
3,-97.0,-37.0,-97.0,16.0,1148.0,483.0
3,-93.0,0.5,-57.0,0.5,1144.0,499.0
3,-97.0,-38.0,-97.0,-8.0,1185.0,508.0
3,-95.0,0.5,-17.0,0.5,1031.0,444.0
3,-97.0,-38.0,-97.0,-8.0,1073.0,427.0
3,-93.0,0.5,-57.0,0.5,1070.0,419.0
3,-97.0,-101.0,-97.0,67.0,1034.0,463.0
3,-99.0,0.0,-23.0,0.0,999.0,529.0
3,-97.0,-43.0,-97.0,-17.0,1073.0,572.0
3,-97.0,-43.0,-97.0,-11.0,1073.0,510.0
3,-93.0,0.5,-53.0,0.5,1030.0,498.0
3,-93.0,0.5,-18.0,0.5,917.0,445.0
3,-97.0,-43.0,-97.0,12.0,996.0,488.0
3,-97.0,-43.0,-97.0,-15.0,921.0,489.0
3,-97.0,-43.0,-97.0,43.0,959.0,514.0
3,-59.0,0.0,-16.0,-0.5,623.0,666.0
3,-97.0,-85.0,-97.0,25.0,474.0,614.0
3,-97.0,-24.5,-97.0,27.0,400.0,554.0
3,-97.0,-73.0,-97.0,-13.0,1293.0,265.0
3,-93.0,0.5,-55.0,0.5,1289.0,251.0
3,-97.0,-87.0,-97.5,30.0,1255.0,279.0
3,-93.0,0.5,-55.0,0.5,1251.0,192.0
3,-91.0,0.5,-7.5,0.5,1288.0,278.0
3,-97.0,-69.0,-97.0,-39.0,1294.0,347.0
3,-97.0,-69.0,-97.0,-16.5,1221.0,321.0
3,-97.0,-69.0,-97.0,-14.0,1111.0,321.0
3,-95.0,0.5,-26.0,0.5,1071.0,306.0
3,-97.0,-69.0,-97.0,-39.0,1073.0,375.0
3,-135.5,0.0,-26.0,0.0,1002.0,335.0
3,-97.0,-69.0,-97.0,-39.0,963.0,375.0
3,-93.0,0.5,-61.5,0.5,959.0,305.0
3,-141.0,0.5,-26.0,0.5,963.0,419.0
